,Date,Price
174,2021-09-01,53702.0
175,2021-09-02,53748.0
666,2021-09-03,54160.0
1056,2021-09-04,54306.0
178,2021-09-05,54159.0
667,2021-09-06,54170.0
180,2021-09-07,54491.0
181,2021-09-08,54491.0
182,2021-09-09,54637.0
183,2021-09-10,54512.0
184,2021-09-11,54425.0
185,2021-09-12,54617.0
186,2021-09-13,54484.0
187,2021-09-14,54494.0
670,2021-09-15,54524.0
189,2021-09-16,54661.0
190,2021-09-17,54622.0
191,2021-09-18,54562.0
672,2021-09-19,54400.0
193,2021-09-20,54371.0
1060,2021-09-21,54309.0
673,2021-09-22,54421.0
196,2021-09-23,54318.0
197,2021-09-24,54228.0
198,2021-09-25,54159.0
199,2021-09-26,54159.0
200,2021-09-27,54159.0
201,2021-09-28,54266.0
202,2021-09-29,54552.0
203,2021-09-30,54592.0
204,2021-10-01,54549.0
676,2021-10-02,54659.0
206,2021-10-03,54494.0
207,2021-10-04,54453.0
208,2021-10-05,54374.0
209,2021-10-06,54408.0
210,2021-10-07,54260.0
1063,2021-10-08,54159.0
212,2021-10-09,54277.0
213,2021-10-10,54157.0
214,2021-10-11,54140.0
215,2021-10-12,54180.0
680,2021-10-13,54625.0
217,2021-10-14,54454.0
218,2021-10-15,54642.0
219,2021-10-16,54444.0
220,2021-10-17,54418.0
1065,2021-10-18,54362.0
222,2021-10-19,54499.0
682,2021-10-20,54604.0
224,2021-10-21,54554.0
225,2021-10-22,54562.0
226,2021-10-23,54516.0
683,2021-10-24,54438.0
228,2021-10-25,54456.0
684,2021-10-26,54449.0
230,2021-10-27,54497.0
231,2021-10-28,54603.0
232,2021-10-29,54569.0
233,2021-10-30,54713.0
234,2021-10-31,54851.0
686,2021-11-01,54891.0
236,2021-11-02,55162.0
687,2021-11-03,55564.0
238,2021-11-04,55584.0
239,2021-11-05,55584.0
240,2021-11-06,55562.0
1069,2021-11-07,55562.0
242,2021-11-08,55743.0
243,2021-11-09,55766.0
244,2021-11-10,55766.0
245,2021-11-11,55633.0
246,2021-11-12,55688.0
247,2021-11-13,56002.0
248,2021-11-14,55855.0
691,2021-11-15,55887.0
250,2021-11-16,55970.0
251,2021-11-17,55955.0
252,2021-11-18,55974.0
692,2021-11-19,56116.0
254,2021-11-20,56068.0
255,2021-11-21,56068.0
256,2021-11-22,56059.0
257,2021-11-23,56017.0
258,2021-11-24,56099.0
694,2021-11-25,56141.0
260,2021-11-26,56355.0
1073,2021-11-27,56580.0
262,2021-11-28,56580.0
263,2021-11-29,56580.0
264,2021-11-30,56640.0
696,2021-12-01,56680.0
266,2021-12-02,55841.0
697,2021-12-03,55893.0
268,2021-12-04,55906.0
269,2021-12-05,55725.0
270,2021-12-06,55830.0
271,2021-12-07,55964.0
272,2021-12-08,56014.0
273,2021-12-09,55756.0
274,2021-12-10,56100.0
275,2021-12-11,56183.0
700,2021-12-12,56352.0
277,2021-12-13,56352.0
278,2021-12-14,56456.0
279,2021-12-15,56791.0
280,2021-12-16,56866.0
281,2021-12-17,56751.0
282,2021-12-18,56803.0
702,2021-12-19,56837.0
284,2021-12-20,57133.0
285,2021-12-21,57240.0
286,2021-12-22,57176.0
287,2021-12-23,57700.0
288,2021-12-24,57721.0
289,2021-12-25,58068.0
290,2021-12-26,58186.0
291,2021-12-27,58413.0
292,2021-12-28,58790.0
293,2021-12-29,58707.0
294,2021-12-30,58740.0
295,2021-12-31,59051.0
296,2022-01-01,59908.0
297,2022-01-02,59969.0
298,2022-01-03,60106.0
299,2022-01-04,60482.0
300,2022-01-05,60494.0
301,2022-01-06,60544.0
302,2022-01-07,60686.0
303,2022-01-08,61122.0
304,2022-01-09,61340.0
305,2022-01-10,62551.0
306,2022-01-11,62439.0
710,2022-01-12,62977.0
1083,2022-01-13,63064.0
711,2022-01-14,62809.0
310,2022-01-15,63068.0
311,2022-01-16,63126.0
312,2022-01-17,63381.0
313,2022-01-18,63567.0
314,2022-01-19,63483.0
315,2022-01-20,63483.0
316,2022-01-21,63483.0
317,2022-01-22,63483.0
318,2022-01-23,63563.0
1085,2022-01-24,64168.0
320,2022-01-25,64168.0
321,2022-01-26,64168.0
322,2022-01-27,64168.0
715,2022-01-28,64168.0
324,2022-01-29,64508.0
325,2022-01-30,64750.0
716,2022-01-31,65329.0
327,2022-02-01,65538.0
328,2022-02-02,65502.0
329,2022-02-03,65881.0
718,2022-02-04,66215.0
331,2022-02-05,66215.0
332,2022-02-06,66215.0
333,2022-02-07,66316.0
334,2022-02-08,66316.0
335,2022-02-09,66316.0
336,2022-02-10,66607.0
337,2022-02-11,67145.0
1089,2022-02-12,67909.0
339,2022-02-13,67909.0
721,2022-02-14,67909.0
341,2022-02-15,68079.0
342,2022-02-16,68178.0
1090,2022-02-17,68415.0
344,2022-02-18,68917.0
345,2022-02-19,69062.0
346,2022-02-20,69372.0
347,2022-02-21,69811.0
348,2022-02-22,69840.0
349,2022-02-23,70228.0
350,2022-02-24,70228.0
351,2022-02-25,70552.0
725,2022-02-26,71114.0
353,2022-02-27,71044.0
354,2022-02-28,71246.0
355,2022-03-01,71319.0
356,2022-03-02,71425.0
1092,2022-03-03,71419.0
358,2022-03-04,71706.0
359,2022-03-05,71706.0
360,2022-03-06,72384.0
361,2022-03-07,74047.0
362,2022-03-08,74159.0
363,2022-03-09,74195.0
729,2022-03-10,75381.0
